 -0.885000000000000     
  0.000000E+00  1.433565-101  3.376341-101  6.244888-101  1.475565-100  2.241929-100  2.934114-100  3.654713-100
  5.565484E-57  5.408139E-57  5.278287E-57  5.092692E-57  4.942710E-57  4.786539E-57  4.612135E-57  4.435303E-57
  4.264752E-57  4.123633E-57  3.913518E-57  3.704639E-57  3.595480E-57  3.362417E-57  3.180435E-57  2.991799E-57
  2.868339E-57  2.701010E-57  2.503503E-57  2.323130E-57  2.190055E-57  2.034404E-57  1.881850E-57  1.714644E-57
  1.591977E-57  1.461578E-57  1.350300E-57  1.222348E-57  1.114797E-57  1.012533E-57  9.118243E-58  8.208291E-58
  7.453491E-58  6.666216E-58  5.965902E-58  5.227791E-58  4.664840E-58  4.139740E-58  3.642721E-58  3.174882E-58
  2.803372E-58  2.433199E-58  2.086986E-58  1.835565E-58  1.558527E-58  1.350814E-58  1.139311E-58  9.798107E-59
  8.272090E-59  6.935844E-59  5.905183E-59  4.853857E-59  4.054604E-59  3.364933E-59  2.794550E-59  2.281801E-59
  1.872186E-59  1.528415E-59  1.236550E-59  9.998768E-60  7.980534E-60  6.397697E-60  5.040061E-60  3.979989E-60
  3.148622E-60  2.460549E-60  1.899258E-60  1.473595E-60  1.129521E-60  8.590685E-61  6.479308E-61  4.915657E-61
  3.661988E-61  2.720762E-61  2.024836E-61  1.470666E-61  1.083576E-61  7.756168E-62  5.572385E-62  3.976289E-62
  2.785182E-62  1.968242E-62  1.371362E-62  9.434757E-63  6.457135E-63  4.440902E-63  2.974328E-63  2.023821E-63
  1.365686E-63  9.228510E-64  6.138288E-64  4.151980E-64  2.825417E-64  1.941555E-64  1.343822E-64  9.368724E-65
  6.671065E-65  4.800616E-65  3.473589E-65  2.539463E-65  1.853417E-65  1.374465E-65  9.955649E-66  7.333548E-66
  5.343332E-66  3.896055E-66  2.816245E-66  2.029748E-66  1.460412E-66  1.045794E-66  7.429618E-67  5.289150E-67
  3.831302E-67  2.731928E-67  1.975710E-67  1.412936E-67  1.040225E-67  7.532350E-68  5.483630E-68  4.000495E-68
  2.904841E-68  2.106339E-68  1.518501E-68  1.087308E-68  7.753910E-69  5.455675E-69  3.821303E-69  2.652810E-69
  1.843851E-69  1.268198E-69  8.714485E-70  5.970287E-70  4.105167E-70  2.807362E-70  1.932424E-70  1.328875E-70
 -0.615000000000000     
  0.000000E+00  2.099912E-59  6.558559E-59  8.825300E-59  1.517883E-58  3.301940E-58  3.990695E-58  5.571000E-58
  7.520543E-58  1.138570E-57  1.187442E-57  1.378547E-57  1.778437E-57  1.974199E-57  2.310919E-57  2.433400E-57
  3.294326E-57  3.471400E-57  4.053024E-57  3.957549E-57  4.666854E-57  5.265607E-57  5.502341E-57  5.916904E-57
  6.370804E-57  7.246721E-57  8.011190E-57  8.245507E-57  9.015822E-57  9.143674E-57  1.000882E-56  1.074379E-56
  1.084419E-56  1.202479E-56  1.245677E-56  1.269476E-56  1.360747E-56  1.421889E-56  1.488654E-56  1.528184E-56
  1.625857E-56  1.704106E-56  1.718636E-56  1.789708E-56  1.831448E-56  1.976420E-56  1.944432E-56  2.036524E-56
  2.113865E-56  2.208436E-56  2.252613E-56  2.257038E-56  2.393069E-56  2.417966E-56  2.455110E-56  2.504739E-56
  2.565953E-56  2.711261E-56  2.691856E-56  2.741843E-56  2.818851E-56  2.899312E-56  2.943806E-56  2.938082E-56
  3.019740E-56  3.161649E-56  3.072865E-56  3.196980E-56  3.183261E-56  3.332322E-56  3.313414E-56  3.332342E-56
  3.480103E-56  3.467652E-56  3.571589E-56  3.536521E-56  3.592070E-56  3.693014E-56  3.691307E-56  3.777865E-56
  3.774731E-56  3.820509E-56  3.852367E-56  3.915330E-56  3.927288E-56  4.011531E-56  4.050684E-56  4.044412E-56
  4.124627E-56  4.144019E-56  4.216542E-56  4.176835E-56  4.280191E-56  4.284356E-56  4.289215E-56  4.273923E-56
  4.351396E-56  4.385881E-56  4.404591E-56  4.347683E-56  4.394877E-56  4.437696E-56  4.434764E-56  4.399990E-56
  4.322218E-56  4.435736E-56  4.345215E-56  4.325633E-56  4.293281E-56  4.297028E-56  4.215864E-56  4.169964E-56
  4.107120E-56  4.080582E-56  4.014547E-56  3.865686E-56  3.870637E-56  3.755422E-56  3.628279E-56  3.544749E-56
  3.473384E-56  3.353671E-56  3.253322E-56  3.116478E-56  3.005010E-56  2.888720E-56  2.763599E-56  2.636512E-56
  2.513465E-56  2.411342E-56  2.267169E-56  2.126952E-56  2.045958E-56  1.895187E-56  1.774097E-56  1.652378E-56
  1.567922E-56  1.460941E-56  1.339478E-56  1.229461E-56  1.145287E-56  1.051230E-56  9.601909E-57  8.646785E-57
  7.924146E-57  7.180438E-57  6.542507E-57  5.844667E-57  5.254916E-57  4.703362E-57  4.173147E-57  3.696465E-57
  3.306189E-57  2.910886E-57  2.561825E-57  2.207715E-57  1.936377E-57  1.688396E-57  1.459718E-57  1.249254E-57
  1.082382E-57  9.218860E-58  7.746817E-58  6.681400E-58  5.550883E-58  4.712227E-58  3.889595E-58  3.270084E-58
  2.695457E-58  2.209991E-58  1.836093E-58  1.473300E-58  1.199523E-58  9.696703E-59  7.840272E-59  6.230692E-59
  4.968356E-59  3.942148E-59  3.096074E-59  2.428364E-59  1.878791E-59  1.457913E-59  1.112213E-59  8.480170E-60
  6.477734E-60  4.884242E-60  3.634094E-60  2.711437E-60  1.998872E-60  1.457994E-60  1.057371E-60  7.667551E-61
  5.479587E-61  3.886137E-61  2.762861E-61  1.915286E-61  1.342042E-61  9.153911E-62  6.276467E-62  4.268117E-62
  2.852702E-62  1.925600E-62  1.289374E-62  8.553925E-63  5.681569E-63  3.821878E-63  2.530858E-63  1.725358E-63
  1.184190E-63  8.206515E-64  5.701870E-64  4.046066E-64  2.901594E-64  2.102742E-64  1.531115E-64  1.107616E-64
  8.102205E-65  5.923259E-65  4.284885E-65  3.097642E-65  2.230371E-65  1.613153E-65  1.138231E-65  8.136147E-66
  5.771270E-66  4.166163E-66  2.960152E-66  2.120940E-66  1.534752E-66  1.117806E-66  8.095596E-67  5.900326E-67
  4.350780E-67  3.178819E-67  2.337031E-67  1.687912E-67  1.239829E-67  8.961399E-68  6.421210E-68  4.580505E-68
  3.256282E-68  2.308979E-68  1.611511E-68  1.128834E-68  7.899249E-69  5.477501E-69  3.821625E-69  2.628990E-69
  1.830481E-69  1.263065E-69  8.655171E-70  5.908767E-70  3.998765E-70  2.674879E-70  1.782280E-70  1.178084E-70
 -0.605000000000000     
  0.000000E+00  1.346576E-58  4.434716E-58  6.039549E-58  9.073210E-58  2.236969E-57  2.680450E-57  3.770567E-57
  5.100123E-57  7.683317E-57  8.002008E-57  9.348086E-57  1.193668E-56  1.333053E-56  1.553724E-56  1.641447E-56
  2.219523E-56  2.342941E-56  2.727196E-56  2.668896E-56  3.136844E-56  3.541356E-56  3.701289E-56  3.983566E-56
  4.292645E-56  4.872141E-56  5.371708E-56  5.533111E-56  6.048926E-56  6.143074E-56  6.692814E-56  7.180996E-56
  7.240630E-56  8.036011E-56  8.308810E-56  8.469329E-56  9.062278E-56  9.457998E-56  9.901757E-56  1.014592E-55
  1.080888E-55  1.132637E-55  1.140543E-55  1.186851E-55  1.213293E-55  1.309332E-55  1.286016E-55  1.346910E-55
  1.395627E-55  1.456994E-55  1.484964E-55  1.487367E-55  1.577391E-55  1.589834E-55  1.611789E-55  1.642441E-55
  1.683535E-55  1.778570E-55  1.765690E-55  1.795580E-55  1.843872E-55  1.893869E-55  1.923027E-55  1.918192E-55
  1.970787E-55  2.058885E-55  2.003597E-55  2.079875E-55  2.073066E-55  2.170093E-55  2.153360E-55  2.165478E-55
  2.261130E-55  2.251437E-55  2.317776E-55  2.294195E-55  2.329539E-55  2.394766E-55  2.392464E-55  2.447946E-55
  2.443201E-55  2.470439E-55  2.492906E-55  2.534335E-55  2.537108E-55  2.593358E-55  2.616691E-55  2.608094E-55
  2.660878E-55  2.671986E-55  2.714873E-55  2.685933E-55  2.751206E-55  2.752470E-55  2.750691E-55  2.738277E-55
  2.783215E-55  2.799543E-55  2.807696E-55  2.766285E-55  2.789239E-55  2.811126E-55  2.802774E-55  2.774546E-55
  2.717261E-55  2.781655E-55  2.712562E-55  2.691921E-55  2.662821E-55  2.652884E-55  2.592487E-55  2.552772E-55
  2.502186E-55  2.474475E-55  2.421607E-55  2.320980E-55  2.311576E-55  2.226665E-55  2.138692E-55  2.075927E-55
  2.020339E-55  1.936782E-55  1.865831E-55  1.773462E-55  1.697217E-55  1.618561E-55  1.535835E-55  1.452450E-55
  1.371640E-55  1.304499E-55  1.213835E-55  1.127690E-55  1.074039E-55  9.843754E-56  9.111878E-56  8.394465E-56
  7.875047E-56  7.252995E-56  6.570551E-56  5.959441E-56  5.479147E-56  4.963371E-56  4.471908E-56  3.974735E-56
  3.591451E-56  3.207989E-56  2.878531E-56  2.534598E-56  2.243438E-56  1.976186E-56  1.724919E-56  1.500971E-56
  1.320276E-56  1.142404E-56  9.871885E-57  8.352200E-57  7.188802E-57  6.147028E-57  5.211472E-57  4.371072E-57
  3.708943E-57  3.093547E-57  2.541615E-57  2.144673E-57  1.739471E-57  1.442705E-57  1.162503E-57  9.530438E-58
  7.647904E-58  6.116016E-58  4.943161E-58  3.860361E-58  3.054060E-58  2.396569E-58  1.879824E-58  1.448777E-58
  1.118542E-58  8.589836E-59  6.523009E-59  4.939458E-59  3.688250E-59  2.757156E-59  2.026944E-59  1.485160E-59
  1.089007E-59  7.877578E-60  5.620634E-60  4.008307E-60  2.826345E-60  1.965472E-60  1.363339E-60  9.401319E-61
  6.422740E-61  4.331207E-61  2.937466E-61  1.945634E-61  1.297919E-61  8.519654E-62  5.654211E-62  3.727596E-62
  2.456981E-62  1.639703E-62  1.107596E-62  7.471006E-63  5.151338E-63  3.615481E-63  2.522729E-63  1.810835E-63
  1.312282E-63  9.497131E-64  6.837719E-64  4.950560E-64  3.572469E-64  2.577391E-64  1.843751E-64  1.308487E-64
  9.282297E-65  6.638477E-65  4.663627E-65  3.319451E-65  2.358881E-65  1.698230E-65  1.204592E-65  8.749001E-66
  6.326238E-66  4.686983E-66  3.410908E-66  2.489396E-66  1.828000E-66  1.345145E-66  9.762830E-67  7.040968E-67
  5.150944E-67  3.683753E-67  2.630955E-67  1.858943E-67  1.328617E-67  9.379314E-68  6.608616E-68  4.667873E-68
  3.274482E-68  2.315450E-68  1.616918E-68  1.121993E-68  7.815958E-69  5.360382E-69  3.657688E-69  2.464354E-69
  1.665372E-69  1.111073E-69  7.369616E-70  4.840647E-70  3.206702E-70  2.116610E-70  1.412334E-70  9.509132E-71
 -0.595000000000000     
  0.000000E+00  8.151461E-58  2.829756E-57  3.912623E-57  5.423489E-57  1.437957E-56  1.710093E-56  2.415698E-56
  3.274265E-56  4.911299E-56  5.107987E-56  6.004502E-56  7.594448E-56  8.541539E-56  9.904372E-56  1.049396E-55
  1.415985E-55  1.498733E-55  1.737113E-55  1.706135E-55  1.998216E-55  2.255558E-55  2.360567E-55  2.542041E-55
  2.740933E-55  3.104767E-55  3.411296E-55  3.516164E-55  3.844441E-55  3.912906E-55  4.239090E-55  4.545782E-55
  4.581602E-55  5.086747E-55  5.251191E-55  5.354131E-55  5.718280E-55  5.958792E-55  6.239579E-55  6.381148E-55
  6.808523E-55  7.132241E-55  7.171164E-55  7.457948E-55  7.614767E-55  8.217065E-55  8.058187E-55  8.436979E-55
  8.728418E-55  9.106185E-55  9.271816E-55  9.283732E-55  9.849739E-55  9.904526E-55  1.002459E-54  1.020386E-54
  1.046763E-54  1.105446E-54  1.097288E-54  1.114020E-54  1.142898E-54  1.172058E-54  1.190199E-54  1.186748E-54
  1.218678E-54  1.270628E-54  1.238054E-54  1.282385E-54  1.279518E-54  1.339281E-54  1.326363E-54  1.333852E-54
  1.392282E-54  1.385469E-54  1.425636E-54  1.410615E-54  1.432207E-54  1.471914E-54  1.469834E-54  1.503564E-54
  1.498773E-54  1.514811E-54  1.529373E-54  1.555067E-54  1.553608E-54  1.588979E-54  1.601885E-54  1.593750E-54
  1.626420E-54  1.632306E-54  1.655625E-54  1.635921E-54  1.674215E-54  1.673902E-54  1.669528E-54  1.660254E-54
  1.683997E-54  1.689461E-54  1.691894E-54  1.663321E-54  1.671911E-54  1.681398E-54  1.671895E-54  1.650617E-54
  1.610941E-54  1.643961E-54  1.595114E-54  1.577426E-54  1.554084E-54  1.540205E-54  1.498270E-54  1.467913E-54
  1.430962E-54  1.407504E-54  1.369354E-54  1.305535E-54  1.292314E-54  1.235079E-54  1.178358E-54  1.135518E-54
  1.096897E-54  1.043224E-54  9.971442E-55  9.397449E-55  8.917096E-55  8.430455E-55  7.925958E-55  7.424347E-55
  6.939018E-55  6.535911E-55  6.012678E-55  5.526968E-55  5.206609E-55  4.716168E-55  4.312870E-55  3.925930E-55
  3.637111E-55  3.307383E-55  2.956714E-55  2.647121E-55  2.399163E-55  2.142114E-55  1.901591E-55  1.665785E-55
  1.482326E-55  1.303366E-55  1.149938E-55  9.966566E-56  8.671360E-56  7.506851E-56  6.435149E-56  5.491557E-56
  4.742138E-56  4.025267E-56  3.409483E-56  2.826584E-56  2.382996E-56  1.994000E-56  1.654157E-56  1.356757E-56
  1.124994E-56  9.167242E-57  7.346416E-57  6.048975E-57  4.777076E-57  3.859773E-57  3.027281E-57  2.413023E-57
  1.878919E-57  1.461122E-57  1.144645E-57  8.668216E-58  6.639869E-58  5.037214E-58  3.816453E-58  2.840322E-58
  2.113675E-58  1.563169E-58  1.142378E-58  8.305410E-59  5.954279E-59  4.264286E-59  3.004430E-59  2.104956E-59
  1.472196E-59  1.015915E-59  6.921526E-60  4.695321E-60  3.156844E-60  2.090169E-60  1.385815E-60  9.133014E-61
  6.008629E-61  3.904457E-61  2.578180E-61  1.678726E-61  1.106523E-61  7.359650E-62  4.988189E-62  3.384671E-62
  2.358406E-62  1.650874E-62  1.178797E-62  8.322784E-63  6.013538E-63  4.348050E-63  3.088039E-63  2.215420E-63
  1.588733E-63  1.128061E-63  7.928641E-64  5.584528E-64  3.930784E-64  2.765812E-64  1.951278E-64  1.378303E-64
  9.797828E-65  7.105197E-65  5.080927E-65  3.721935E-65  2.705019E-65  1.994056E-65  1.442862E-65  1.065538E-65
  7.736211E-66  5.657517E-66  4.093255E-66  2.946934E-66  2.125328E-66  1.525275E-66  1.088331E-66  7.760838E-67
  5.607516E-67  3.984483E-67  2.849296E-67  2.009091E-67  1.446336E-67  1.018251E-67  7.202970E-68  5.073292E-68
  3.519701E-68  2.437606E-68  1.670695E-68  1.136791E-68  7.690555E-69  5.173164E-69  3.459359E-69  2.307798E-69
  1.549771E-69  1.039585E-69  6.994816E-70  4.673941E-70  3.140850E-70  2.090118E-70  1.391105E-70  9.197807E-71
 -0.585000000000000     
  0.000000E+00  4.678736E-57  1.711284E-56  2.308338E-56  3.505671E-56  8.795389E-56  1.039395E-55  1.468770E-55
  1.994970E-55  2.982695E-55  3.097286E-55  3.662961E-55  4.593668E-55  5.206849E-55  6.003351E-55  6.375121E-55
  8.578430E-55  9.110440E-55  1.050323E-54  1.036608E-54  1.209522E-54  1.364195E-54  1.431157E-54  1.541405E-54
  1.662813E-54  1.880325E-54  2.057497E-54  2.121911E-54  2.320583E-54  2.368955E-54  2.550432E-54  2.733021E-54
  2.754683E-54  3.058069E-54  3.153379E-54  3.215982E-54  3.428214E-54  3.565820E-54  3.735505E-54  3.812764E-54
  4.074578E-54  4.266755E-54  4.283820E-54  4.452806E-54  4.540090E-54  4.898637E-54  4.797334E-54  5.019303E-54
  5.185723E-54  5.406499E-54  5.498363E-54  5.503658E-54  5.842579E-54  5.862629E-54  5.923474E-54  6.023277E-54
  6.184678E-54  6.527802E-54  6.478057E-54  6.566643E-54  6.731501E-54  6.891637E-54  6.999080E-54  6.977123E-54
  7.160310E-54  7.452972E-54  7.270043E-54  7.514709E-54  7.505276E-54  7.854716E-54  7.765461E-54  7.809886E-54
  8.146970E-54  8.103468E-54  8.334918E-54  8.243750E-54  8.370330E-54  8.598807E-54  8.583399E-54  8.778039E-54
  8.738118E-54  8.831951E-54  8.919115E-54  9.069316E-54  9.042073E-54  9.251573E-54  9.317208E-54  9.252933E-54
  9.442711E-54  9.471030E-54  9.586721E-54  9.460081E-54  9.668736E-54  9.658665E-54  9.612217E-54  9.547612E-54
  9.659899E-54  9.660583E-54  9.658262E-54  9.470896E-54  9.484850E-54  9.514655E-54  9.431611E-54  9.281844E-54
  9.022918E-54  9.173193E-54  8.852064E-54  8.718705E-54  8.549181E-54  8.423157E-54  8.150866E-54  7.941281E-54
  7.693922E-54  7.521158E-54  7.269719E-54  6.889768E-54  6.772837E-54  6.417606E-54  6.076739E-54  5.808916E-54
  5.565700E-54  5.247504E-54  4.971721E-54  4.642093E-54  4.362994E-54  4.086236E-54  3.802152E-54  3.524636E-54
  3.257167E-54  3.035331E-54  2.757847E-54  2.505977E-54  2.332425E-54  2.085612E-54  1.882428E-54  1.691174E-54
  1.545402E-54  1.385797E-54  1.220912E-54  1.077706E-54  9.616362E-55  8.451006E-55  7.382341E-55  6.363646E-55
  5.569885E-55  4.813536E-55  4.168902E-55  3.551114E-55  3.031907E-55  2.575468E-55  2.164313E-55  1.807940E-55
  1.529626E-55  1.271135E-55  1.053327E-55  8.538222E-56  7.036010E-56  5.747297E-56  4.653642E-56  3.723290E-56
  3.009415E-56  2.389221E-56  1.862466E-56  1.491712E-56  1.143566E-56  8.970853E-57  6.825247E-57  5.271172E-57
  3.967292E-57  2.989107E-57  2.259849E-57  1.652148E-57  1.220232E-57  8.905836E-58  6.483813E-58  4.636559E-58
  3.308540E-58  2.342771E-58  1.639196E-58  1.137445E-58  7.788160E-59  5.315962E-59  3.573337E-59  2.387462E-59
  1.587015E-59  1.044224E-59  6.818781E-60  4.426206E-60  2.870233E-60  1.846889E-60  1.196985E-60  7.851167E-61
  5.182616E-61  3.438196E-61  2.348769E-61  1.599104E-61  1.113600E-61  7.848218E-62  5.556743E-62  3.929723E-62
  2.822783E-62  2.011072E-62  1.434367E-62  1.003291E-62  7.092656E-63  5.004810E-63  3.460951E-63  2.426146E-63
  1.699176E-63  1.190567E-63  8.357372E-64  5.915937E-64  4.240625E-64  3.039004E-64  2.217948E-64  1.600420E-64
  1.172107E-64  8.613903E-65  6.232659E-65  4.564587E-65  3.321440E-65  2.417608E-65  1.727029E-65  1.253233E-65
  8.992823E-66  6.530688E-66  4.690366E-66  3.375786E-66  2.443520E-66  1.764985E-66  1.267383E-66  9.135773E-67
  6.556020E-67  4.667808E-67  3.304343E-67  2.310703E-67  1.625972E-67  1.124876E-67  7.761838E-68  5.327901E-68
  3.618213E-68  2.467052E-68  1.652891E-68  1.111416E-68  7.484995E-69  4.999496E-69  3.313568E-69  2.176133E-69
  1.433836E-69  9.398665E-70  6.112729E-70  3.976436E-70  2.598238E-70  1.712286E-70  1.137511E-70  7.698141E-71
 -0.575000000000000     
  0.000000E+00  2.558113E-56  9.847311E-56  1.220273E-55  2.272364E-55  5.130841E-55  6.034210E-55  8.496475E-55
  1.156349E-54  1.725884E-54  1.788743E-54  2.127608E-54  2.648807E-54  3.026539E-54  3.469036E-54  3.689302E-54
  4.948732E-54  5.275515E-54  6.044342E-54  6.000725E-54  6.973755E-54  7.855107E-54  8.268221E-54  8.902227E-54
  9.607275E-54  1.084890E-53  1.181679E-53  1.219211E-53  1.333611E-53  1.366355E-53  1.461481E-53  1.564670E-53
  1.577616E-53  1.750424E-53  1.803890E-53  1.839950E-53  1.957776E-53  2.032074E-53  2.130220E-53  2.170007E-53
  2.322517E-53  2.431123E-53  2.437564E-53  2.532363E-53  2.578132E-53  2.781238E-53  2.720644E-53  2.843404E-53
  2.934522E-53  3.057041E-53  3.104858E-53  3.106907E-53  3.300533E-53  3.305483E-53  3.334084E-53  3.387293E-53
  3.481193E-53  3.671645E-53  3.642325E-53  3.687262E-53  3.777142E-53  3.860191E-53  3.920896E-53  3.908082E-53
  4.007739E-53  4.166031E-53  4.067440E-53  4.196166E-53  4.194507E-53  4.389115E-53  4.332999E-53  4.358076E-53
  4.541986E-53  4.516524E-53  4.643931E-53  4.590995E-53  4.662056E-53  4.786765E-53  4.776684E-53  4.883422E-53
  4.854146E-53  4.908413E-53  4.956757E-53  5.039517E-53  5.013901E-53  5.130816E-53  5.161058E-53  5.115937E-53
  5.219151E-53  5.231015E-53  5.282600E-53  5.205145E-53  5.310470E-53  5.298879E-53  5.260311E-53  5.217893E-53
  5.263601E-53  5.244538E-53  5.232904E-53  5.115957E-53  5.101964E-53  5.102739E-53  5.040326E-53  4.941607E-53
  4.782136E-53  4.840387E-53  4.643300E-53  4.552046E-53  4.439430E-53  4.345454E-53  4.179875E-53  4.047380E-53
  3.894596E-53  3.780532E-53  3.627907E-53  3.415476E-53  3.331419E-53  3.127418E-53  2.936413E-53  2.782189E-53
  2.642012E-53  2.467448E-53  2.314959E-53  2.139558E-53  1.989785E-53  1.844585E-53  1.696722E-53  1.555180E-53
  1.419568E-53  1.307368E-53  1.171976E-53  1.051661E-53  9.659765E-54  8.516734E-54  7.578917E-54  6.711669E-54
  6.041989E-54  5.335652E-54  4.626057E-54  4.020819E-54  3.527462E-54  3.046650E-54  2.615262E-54  2.214676E-54
  1.903942E-54  1.614501E-54  1.370133E-54  1.145070E-54  9.576098E-55  7.967484E-55  6.550319E-55  5.345279E-55
  4.420920E-55  3.588535E-55  2.902732E-55  2.294944E-55  1.844111E-55  1.466389E-55  1.155592E-55  8.992473E-56
  7.064650E-56  5.446890E-56  4.116944E-56  3.195399E-56  2.369361E-56  1.797443E-56  1.321245E-56  9.845943E-57
  7.130830E-57  5.182709E-57  3.761818E-57  2.641224E-57  1.872113E-57  1.307260E-57  9.092586E-58  6.215191E-58
  4.231755E-58  2.853822E-58  1.904562E-58  1.257075E-58  8.208846E-59  5.345375E-59  3.440998E-59  2.214350E-59
  1.417862E-59  9.102109E-60  5.883168E-60  3.811182E-60  2.506872E-60  1.668156E-60  1.120513E-60  7.786386E-61
  5.393676E-61  3.786240E-61  2.699761E-61  1.894807E-61  1.352365E-61  9.502645E-62  6.640024E-62  4.630258E-62
  3.217718E-62  2.249716E-62  1.558614E-62  1.073733E-62  7.474837E-63  5.259823E-63  3.659199E-63  2.620033E-63
  1.873203E-63  1.357114E-63  9.758398E-64  7.096658E-64  5.173297E-64  3.753688E-64  2.738521E-64  1.958735E-64
  1.421895E-64  1.029471E-64  7.374252E-65  5.328423E-65  3.861647E-65  2.813600E-65  2.011805E-65  1.465479E-65
  1.057459E-65  7.775578E-66  5.583437E-66  4.007951E-66  2.883956E-66  2.068385E-66  1.456112E-66  1.022960E-66
  7.235739E-67  5.049127E-67  3.476985E-67  2.383062E-67  1.654065E-67  1.130281E-67  7.705513E-68  5.241395E-68
  3.524889E-68  2.370801E-68  1.571433E-68  1.034633E-68  6.884747E-69  4.496902E-69  2.938016E-69  1.924197E-69
  1.273578E-69  8.436053E-70  5.626565E-70  3.797497E-70  2.564183E-70  1.731162E-70  1.164277E-70  7.763756E-71
 -0.565000000000000     
  0.000000E+00  1.338798E-55  5.411125E-55  6.404387E-55  1.360479E-54  2.860322E-54  3.353604E-54  4.687980E-54
  6.391090E-54  9.539753E-54  9.863945E-54  1.179545E-53  1.459650E-53  1.680832E-53  1.915588E-53  2.038557E-53
  2.725499E-53  2.916645E-53  3.318944E-53  3.317291E-53  3.838793E-53  4.316613E-53  4.561949E-53  4.907958E-53
  5.298284E-53  5.976487E-53  6.478013E-53  6.686324E-53  7.313592E-53  7.524097E-53  7.996432E-53  8.550884E-53
  8.625740E-53  9.561696E-53  9.853416E-53  1.005017E-52  1.067547E-52  1.105507E-52  1.159902E-52  1.179285E-52
  1.263829E-52  1.322421E-52  1.324327E-52  1.374987E-52  1.397721E-52  1.507438E-52  1.473327E-52  1.537544E-52
  1.585558E-52  1.650124E-52  1.673547E-52  1.674195E-52  1.779874E-52  1.779468E-52  1.791926E-52  1.819262E-52
  1.871128E-52  1.971691E-52  1.954978E-52  1.977144E-52  2.023964E-52  2.064732E-52  2.097505E-52  2.090512E-52
  2.142143E-52  2.224654E-52  2.173363E-52  2.238141E-52  2.238816E-52  2.342389E-52  2.309895E-52  2.323238E-52
  2.418331E-52  2.404517E-52  2.471796E-52  2.442310E-52  2.480410E-52  2.545211E-52  2.539110E-52  2.594838E-52
  2.575366E-52  2.606056E-52  2.630917E-52  2.673901E-52  2.654730E-52  2.716211E-52  2.728476E-52  2.699468E-52
  2.751865E-52  2.755713E-52  2.775680E-52  2.730349E-52  2.779303E-52  2.769057E-52  2.741184E-52  2.714727E-52
  2.729034E-52  2.707777E-52  2.695385E-52  2.625853E-52  2.606385E-52  2.597525E-52  2.555450E-52  2.494401E-52
  2.401595E-52  2.418625E-52  2.305308E-52  2.247798E-52  2.178856E-52  2.117383E-52  2.022983E-52  1.945589E-52
  1.858085E-52  1.789499E-52  1.703693E-52  1.592104E-52  1.539467E-52  1.430683E-52  1.330825E-52  1.248692E-52
  1.174282E-52  1.085457E-52  1.007394E-52  9.207523E-53  8.464122E-53  7.759515E-53  7.047464E-53  6.380732E-53
  5.746961E-53  5.224396E-53  4.615927E-53  4.085882E-53  3.699156E-53  3.211933E-53  2.814814E-53  2.453786E-53
  2.173215E-53  1.887229E-53  1.607766E-53  1.374000E-53  1.183421E-53  1.002894E-53  8.446629E-54  7.014130E-54
  5.913250E-54  4.911045E-54  4.075706E-54  3.335433E-54  2.726560E-54  2.217437E-54  1.779400E-54  1.415274E-54
  1.141297E-54  9.025693E-55  7.108353E-55  5.465989E-55  4.270969E-55  3.295473E-55  2.518974E-55  1.899987E-55
  1.445936E-55  1.078546E-55  7.874040E-56  5.895570E-56  4.210350E-56  3.074600E-56  2.173256E-56  1.555199E-56
  1.078492E-56  7.523571E-57  5.212951E-57  3.495674E-57  2.367928E-57  1.574156E-57  1.041454E-57  6.786758E-58
  4.407634E-58  2.833901E-58  1.813860E-58  1.150891E-58  7.290834E-59  4.648261E-59  2.961137E-59  1.919972E-59
  1.251728E-59  8.343387E-60  5.652814E-60  3.874555E-60  2.691008E-60  1.880656E-60  1.311811E-60  9.311250E-61
  6.503719E-61  4.541677E-61  3.183143E-61  2.180254E-61  1.516632E-61  1.030462E-61  7.074220E-62  4.875416E-62
  3.356423E-62  2.375636E-62  1.665225E-62  1.174899E-62  8.448053E-63  6.106898E-63  4.362753E-63  3.170535E-63
  2.290897E-63  1.669393E-63  1.188874E-63  8.593348E-64  6.180698E-64  4.444844E-64  3.199899E-64  2.291300E-64
  1.659946E-64  1.213401E-64  8.769788E-65  6.412943E-65  4.640202E-65  3.422215E-65  2.446277E-65  1.778502E-65
  1.272133E-65  9.178292E-66  6.520951E-66  4.621158E-66  3.271475E-66  2.311298E-66  1.615043E-66  1.126779E-66
  7.932551E-67  5.490388E-67  3.786610E-67  2.562584E-67  1.774456E-67  1.192117E-67  8.015319E-68  5.352870E-68
  3.534792E-68  2.328806E-68  1.532121E-68  1.002982E-68  6.602586E-69  4.327162E-69  2.849321E-69  1.859231E-69
  1.228015E-69  8.017115E-70  5.235360E-70  3.426497E-70  2.263405E-70  1.499240E-70  1.000359E-70  6.786069E-71
 -0.555000000000000     
  0.000000E+00  6.739938E-55  2.848155E-54  3.021323E-54  7.513958E-54  1.526599E-53  1.787671E-53  2.473258E-53
  3.375728E-53  5.049092E-53  5.206406E-53  6.256196E-53  7.704522E-53  8.935217E-53  1.013004E-52  1.077940E-52
  1.436579E-52  1.542813E-52  1.743071E-52  1.755082E-52  2.021782E-52  2.269140E-52  2.408758E-52  2.588519E-52
  2.794829E-52  3.149872E-52  3.397267E-52  3.507904E-52  3.835762E-52  3.963763E-52  4.187288E-52  4.471012E-52
